1	1	2012-10-26	27390.81
1	2	2010-02-05	50605.27
1	2	2010-02-12	44682.74
1	2	2010-02-19	47928.89
1	2	2010-02-26	44292.87
1	2	2010-03-05	48397.98
1	2	2010-03-12	43751.94
1	2	2010-03-19	43615.49
1	2	2010-03-26	41892.55
1	2	2010-04-02	47450.5
1	2	2010-04-09	46549.73
1	2	2010-04-16	45025.02
1	2	2010-04-23	44418.11
1	2	2010-04-30	45971.3
1	2	2010-05-07	47903.01
1	2	2010-05-14	43675.61
1	2	2010-05-21	44319.15
1	2	2010-05-28	44619.52
1	2	2010-06-04	48754.47
1	2	2010-06-11	47089.54
1	2	2010-06-18	44428.71
1	2	2010-06-25	45299.92
1	2	2010-07-02	47077.72
1	2	2010-07-09	46752.12
1	2	2010-07-16	44339.2
1	2	2010-07-23	44763.33
1	2	2010-07-30	45833.77
1	2	2010-08-06	50031.73
1	2	2010-08-13	45475.69
1	2	2010-08-20	49754.17
1	2	2010-08-27	49623.53
1	2	2010-09-03	49015.05
1	2	2010-09-10	45182.5
1	2	2010-09-17	44681.64
1	2	2010-09-24	42477.49
1	2	2010-10-01	45829.02
1	2	2010-10-08	46387.54
1	2	2010-10-15	43110.79
1	2	2010-10-22	42371.48
1	2	2010-10-29	44081.33
1	2	2010-11-05	46381.43
1	2	2010-11-12	43194.49
1	2	2010-11-19	41443.25
1	2	2010-11-26	45681.98
1	2	2010-12-03	44405.02
1	2	2010-12-10	46955.82
1	2	2010-12-17	49303.28
1	2	2010-12-24	59889.32
1	2	2010-12-31	35819.83
1	2	2011-01-07	43202.29
1	2	2011-01-14	39857.4
1	2	2011-01-21	41596.99
1	2	2011-01-28	41651.01
1	2	2011-02-04	46829.12
1	2	2011-02-11	47595.35
1	2	2011-02-18	49202.06
1	2	2011-02-25	46165.25
1	2	2011-03-04	53035.54
1	2	2011-03-11	48465.72
1	2	2011-03-18	45222.3
1	2	2011-03-25	44293.54
1	2	2011-04-01	46991.58
1	2	2011-04-08	48501.79
1	2	2011-04-15	44464.74
1	2	2011-04-22	46544.56
1	2	2011-04-29	43682.41
1	2	2011-05-06	50139.92
1	2	2011-05-13	44274.15
1	2	2011-05-20	44302.11
1	2	2011-05-27	45072.11
1	2	2011-06-03	47844.27
1	2	2011-06-10	46363.93
1	2	2011-06-17	42939.63
1	2	2011-06-24	42415.81
1	2	2011-07-01	45247.74
1	2	2011-07-08	44623.23
1	2	2011-07-15	43260.96
1	2	2011-07-22	45113.56
1	2	2011-07-29	43191.02
1	2	2011-08-05	49359.75
1	2	2011-08-12	45341.92
1	2	2011-08-19	46391.12
1	2	2011-08-26	47659.93
1	2	2011-09-02	49419.75
1	2	2011-09-09	43315.85
1	2	2011-09-16	42963.96
1	2	2011-09-23	43390.94
1	2	2011-09-30	46045.09
1	2	2011-10-07	49880.69
1	2	2011-10-14	43306.38
1	2	2011-10-21	42487.67
1	2	2011-10-28	41682.4
1	2	2011-11-04	47313.62
1	2	2011-11-11	44936.47
1	2	2011-11-18	43997.78
1	2	2011-11-25	44259.59
1	2	2011-12-02	45928.14
1	2	2011-12-09	49357.43
1	2	2011-12-16	51137.42
1	2	2011-12-23	65615.36
1	2	2011-12-30	43539.94
1	2	2012-01-06	44481.38
1	2	2012-01-13	43353.09
1	2	2012-01-20	43753.43
1	2	2012-01-27	41556.23
1	2	2012-02-03	54322.24
1	2	2012-02-10	50581.06
1	2	2012-02-17	46085.47
1	2	2012-02-24	47080.12
1	2	2012-03-02	52608.51
1	2	2012-03-09	48563.69
1	2	2012-03-16	47346.32
1	2	2012-03-23	44796.03
1	2	2012-03-30	46529.68
1	2	2012-04-06	51805.88
1	2	2012-04-13	43991.18
1	2	2012-04-20	45561.85
1	2	2012-04-27	45456.23
1	2	2012-05-04	50501.3
1	2	2012-05-11	46717.76
1	2	2012-05-18	44411.23
1	2	2012-05-25	45817.07
1	2	2012-06-01	47425.29
1	2	2012-06-08	49439.58
1	2	2012-06-15	46637.48
1	2	2012-06-22	46075
1	2	2012-06-29	47629.14
1	2	2012-07-06	49771.92
1	2	2012-07-13	44411.95
1	2	2012-07-20	45108.22
1	2	2012-07-27	45008.22
1	2	2012-08-03	49424.06
1	2	2012-08-10	46729.91
1	2	2012-08-17	46350.97
1	2	2012-08-24	44972.52
1	2	2012-08-31	50995.5
1	2	2012-09-07	47344.5
1	2	2012-09-14	44493.61
1	2	2012-09-21	43541.07
1	2	2012-09-28	45784.76
1	2	2012-10-05	48577.08
1	2	2012-10-12	42112.67
1	2	2012-10-19	42354.72
1	2	2012-10-26	43134.88
1	3	2010-02-05	13740.12
1	3	2010-02-12	10887.84
1	3	2010-02-19	11523.47
1	3	2010-02-26	11135.17
1	3	2010-03-05	12275.58
1	3	2010-03-12	10123.45
1	3	2010-03-19	9001.37
1	3	2010-03-26	10366.85
1	3	2010-04-02	11157.08
1	3	2010-04-09	10179.29
1	3	2010-04-16	9226.8
1	3	2010-04-23	8868.93
1	3	2010-04-30	9337.44
1	3	2010-05-07	9372.8
1	3	2010-05-14	7919.86
1	3	2010-05-21	7813.91
1	3	2010-05-28	8412.69
1	3	2010-06-04	8001.41
1	3	2010-06-11	7742.75
1	3	2010-06-18	8201.06
1	3	2010-06-25	6591.22
1	3	2010-07-02	7857.88
1	3	2010-07-09	8112.67
1	3	2010-07-16	13751.3
1	3	2010-07-23	16930.62
1	3	2010-07-30	20915.95
1	3	2010-08-06	26719.02
1	3	2010-08-13	30640.54
1	3	2010-08-20	41101.93
1	3	2010-08-27	51159.17
1	3	2010-09-03	19081.8
1	3	2010-09-10	12134.69
1	3	2010-09-17	10722.46
1	3	2010-09-24	8097.92
1	3	2010-10-01	9775.17
1	3	2010-10-08	10081.8
1	3	2010-10-15	9735.73
1	3	2010-10-22	8614.41
1	3	2010-10-29	9283.09
1	3	2010-11-05	9825.22
1	3	2010-11-12	9146.77
1	3	2010-11-19	9202.11
1	3	2010-11-26	10706.81
1	3	2010-12-03	10856.85
1	3	2010-12-10	11219.78
1	3	2010-12-17	11986.84
1	3	2010-12-24	12080.36
1	3	2010-12-31	8266.14
1	3	2011-01-07	15808.15
1	3	2011-01-14	13275.87
1	3	2011-01-21	12532.94
1	3	2011-01-28	11983.34
1	3	2011-02-04	11012.52
1	3	2011-02-11	11428.25
1	3	2011-02-18	11724.98
1	3	2011-02-25	10473.78
1	3	2011-03-04	11039.12
1	3	2011-03-11	10689.97
1	3	2011-03-18	8148.69
1	3	2011-03-25	9049.02
1	3	2011-04-01	8734.19
1	3	2011-04-08	10417.33
1	3	2011-04-15	8212.97
1	3	2011-04-22	8468.72
1	3	2011-04-29	8653.62
1	3	2011-05-06	10420.92
1	3	2011-05-13	8732.46
1	3	2011-05-20	7939.01
1	3	2011-05-27	8120.7
1	3	2011-06-03	8853.89
1	3	2011-06-10	7508.71
1	3	2011-06-17	7658.75
1	3	2011-06-24	6165.73
1	3	2011-07-01	8070.64
1	3	2011-07-08	7366.5
1	3	2011-07-15	11578.11
1	3	2011-07-22	16069.5
1	3	2011-07-29	21331.51
1	3	2011-08-05	31248.98
1	3	2011-08-12	32148.93
1	3	2011-08-19	41603.11
1	3	2011-08-26	49775.52
1	3	2011-09-02	19604.47
1	3	2011-09-09	12778.28
1	3	2011-09-16	10412.88
1	3	2011-09-23	9755.56
1	3	2011-09-30	10434.83
1	3	2011-10-07	9977.96
1	3	2011-10-14	9870.22
1	3	2011-10-21	10136.78
1	3	2011-10-28	9421.2
1	3	2011-11-04	9189.2
1	3	2011-11-11	9959.64
1	3	2011-11-18	10104.36
1	3	2011-11-25	9317.56
1	3	2011-12-02	10146.54
1	3	2011-12-09	12955.55
1	3	2011-12-16	13180.05
1	3	2011-12-23	13667.88
1	3	2011-12-30	8848.44
1	3	2012-01-06	13926.04
1	3	2012-01-13	13822.49
1	3	2012-01-20	11702.08
1	3	2012-01-27	10613.17
1	3	2012-02-03	12485.78
1	3	2012-02-10	12388.85
1	3	2012-02-17	10237.78
1	3	2012-02-24	10502.4
1	3	2012-03-02	11387.31
1	3	2012-03-09	11925.71
1	3	2012-03-16	8845.73
1	3	2012-03-23	7910.22
1	3	2012-03-30	9129.23
1	3	2012-04-06	9335.24
1	3	2012-04-13	7927.73
1	3	2012-04-20	8647.36
1	3	2012-04-27	8635.62
1	3	2012-05-04	10655.35
1	3	2012-05-11	10342.72
1	3	2012-05-18	8609.82
1	3	2012-05-25	8345.33
1	3	2012-06-01	7175.77
1	3	2012-06-08	8614.64
1	3	2012-06-15	8016.26
1	3	2012-06-22	7301.41
1	3	2012-06-29	7577.59
1	3	2012-07-06	8473.71
1	3	2012-07-13	13126.15
1	3	2012-07-20	20126.95
1	3	2012-07-27	22716.7
1	3	2012-08-03	30331.69
1	3	2012-08-10	28257.3
1	3	2012-08-17	31905.97
1	3	2012-08-24	43712.78
1	3	2012-08-31	50701.3
1	3	2012-09-07	18368.51
1	3	2012-09-14	14288.22
1	3	2012-09-21	13403.63
1	3	2012-09-28	13085.95
1	3	2012-10-05	11676.98
1	3	2012-10-12	10487.17
1	3	2012-10-19	8548.87
1	3	2012-10-26	9350.9
1	4	2010-02-05	39954.04
1	4	2010-02-12	35351.21
1	4	2010-02-19	36826.95
1	4	2010-02-26	34660.16
1	4	2010-03-05	38086.19
1	4	2010-03-12	32668.67
1	4	2010-03-19	34118.11
1	4	2010-03-26	33872.07
1	4	2010-04-02	37809.49
1	4	2010-04-09	36174.43
1	4	2010-04-16	34740.19
1	4	2010-04-23	33806.71
1	4	2010-04-30	33437.8
1	4	2010-05-07	37168.34
1	4	2010-05-14	33657.7
1	4	2010-05-21	35571.47
1	4	2010-05-28	36380.36
1	4	2010-06-04	40548.19
1	4	2010-06-11	36579.96
1	4	2010-06-18	35059.52
1	4	2010-06-25	34454.69
1	4	2010-07-02	39773.71
1	4	2010-07-09	39781.45
1	4	2010-07-16	35234.66
1	4	2010-07-23	36624.71
1	4	2010-07-30	36419.68
1	4	2010-08-06	40973.88
1	4	2010-08-13	36461.66
1	4	2010-08-20	39706.1
1	4	2010-08-27	36404.6
1	4	2010-09-03	38321.88
1	4	2010-09-10	36603.78
1	4	2010-09-17	33999.01
1	4	2010-09-24	32497.43
1	4	2010-10-01	34912.45
1	4	2010-10-08	35772.82
1	4	2010-10-15	34693.27
1	4	2010-10-22	32902.26
1	4	2010-10-29	35202.44
1	4	2010-11-05	37980.55
1	4	2010-11-12	35008.03
1	4	2010-11-19	37078.61
1	4	2010-11-26	46201.27
1	4	2010-12-03	37110.55
1	4	2010-12-10	36364.31
1	4	2010-12-17	39154.41
1	4	2010-12-24	47893.23
1	4	2010-12-31	36913.8
1	4	2011-01-07	37947.8
1	4	2011-01-14	34393.95
1	4	2011-01-21	33735.58
1	4	2011-01-28	32905.88
1	4	2011-02-04	35870.49
1	4	2011-02-11	37373.33
1	4	2011-02-18	36479.25
1	4	2011-02-25	33677.18
1	4	2011-03-04	37943.96
1	4	2011-03-11	35229.12
1	4	2011-03-18	34863.03
1	4	2011-03-25	34813.12
1	4	2011-04-01	34451.9
1	4	2011-04-08	36514.43
1	4	2011-04-15	33466.89
1	4	2011-04-22	35132.7
1	4	2011-04-29	34528.56
1	4	2011-05-06	37827.69
1	4	2011-05-13	33471.81
1	4	2011-05-20	34137.41
1	4	2011-05-27	36790.72
1	4	2011-06-03	42508.02
1	4	2011-06-10	35376.06
1	4	2011-06-17	35523.17
1	4	2011-06-24	35062.02
1	4	2011-07-01	36451.71
1	4	2011-07-08	39149.99
1	4	2011-07-15	33930.8
1	4	2011-07-22	34630.02
1	4	2011-07-29	35555.5
1	4	2011-08-05	39339.09
1	4	2011-08-12	37449.94
1	4	2011-08-19	39148.87
1	4	2011-08-26	37495.2
1	4	2011-09-02	36589.07
1	4	2011-09-09	35105.96
1	4	2011-09-16	34108.12
1	4	2011-09-23	32655.07
1	4	2011-09-30	32830.81
1	4	2011-10-07	37397.63
1	4	2011-10-14	35000.3
1	4	2011-10-21	33954.55
1	4	2011-10-28	34247.26
1	4	2011-11-04	39354.84
1	4	2011-11-11	36826.52
1	4	2011-11-18	37656.58
1	4	2011-11-25	46564.14
1	4	2011-12-02	38489.63
1	4	2011-12-09	38729.31
1	4	2011-12-16	38266.47
1	4	2011-12-23	47785.93
1	4	2011-12-30	37371.22
1	4	2012-01-06	40925.76
1	4	2012-01-13	36582.36
1	4	2012-01-20	33780.2
1	4	2012-01-27	33613.91
1	4	2012-02-03	40274.83
1	4	2012-02-10	39305.13
1	4	2012-02-17	36550.46
1	4	2012-02-24	34953.85
1	4	2012-03-02	38459.98
1	4	2012-03-09	38934.77
1	4	2012-03-16	38125.32
1	4	2012-03-23	36586.52
1	4	2012-03-30	37718.51
1	4	2012-04-06	42060.21
1	4	2012-04-13	37449.26
1	4	2012-04-20	36350.03
1	4	2012-04-27	36894.54
1	4	2012-05-04	41897.55
1	4	2012-05-11	35840.06
1	4	2012-05-18	34536.29
1	4	2012-05-25	38270.34
1	4	2012-06-01	41566.55
1	4	2012-06-08	41124.27
1	4	2012-06-15	39019.74
1	4	2012-06-22	37400.31
1	4	2012-06-29	39758.77
1	4	2012-07-06	44936.96
1	4	2012-07-13	38073.91
1	4	2012-07-20	38080.05
1	4	2012-07-27	35197.59
1	4	2012-08-03	41305.39
1	4	2012-08-10	40343.83
1	4	2012-08-17	38105.9
1	4	2012-08-24	36674.67
1	4	2012-08-31	37802.97
1	4	2012-09-07	39549.27
1	4	2012-09-14	35044.06
1	4	2012-09-21	34507.34
1	4	2012-09-28	34647.33
1	4	2012-10-05	39311.93
1	4	2012-10-12	35446.18
1	4	2012-10-19	35549.19
1	4	2012-10-26	36292.6
1	5	2010-02-05	32229.38
1	5	2010-02-12	29620.81
1	5	2010-02-19	26468.27
1	5	2010-02-26	24101.89
1	5	2010-03-05	23082.14
1	5	2010-03-12	21498.92
1	5	2010-03-19	22632.57
1	5	2010-03-26	38971.89
1	5	2010-04-02	29967.92
1	5	2010-04-09	18516.45
1	5	2010-04-16	11570.27
1	5	2010-04-23	24763.98
1	5	2010-04-30	22006.41
1	5	2010-05-07	19260.44
1	5	2010-05-14	16891.66
1	5	2010-05-21	16157.17
1	5	2010-05-28	15784.6
1	5	2010-06-04	22932.26
1	5	2010-06-11	21817.36
1	5	2010-06-18	19778.44
1	5	2010-06-25	19054.58
1	5	2010-07-02	18887.71
1	5	2010-07-09	20249.54
1	5	2010-07-16	17918.22
1	5	2010-07-23	17313.46
1	5	2010-07-30	16472.48
1	5	2010-08-06	16926.17
1	5	2010-08-13	15544.62
1	5	2010-08-20	15412.44
1	5	2010-08-27	13570.32
1	5	2010-09-03	15390.52
1	5	2010-09-10	17776.56
1	5	2010-09-17	15862.61
1	5	2010-09-24	17039.38
1	5	2010-10-01	23381.38
1	5	2010-10-08	19853.57
1	5	2010-10-15	20443.05
1	5	2010-10-22	19525.85
1	5	2010-10-29	16377.46
1	5	2010-11-05	23903.81
1	5	2010-11-12	23698.89
1	5	2010-11-19	24716.49
1	5	2010-11-26	70158.86
1	5	2010-12-03	36472.02
1	5	2010-12-10	49517.17
1	5	2010-12-17	59589.48
1	5	2010-12-24	85676.09
1	5	2010-12-31	32280.82
1	5	2011-01-07	22699.69
1	5	2011-01-14	17445.37
1	5	2011-01-21	18438.07
1	5	2011-01-28	22118.7
1	5	2011-02-04	31280.62
1	5	2011-02-11	36667.65
1	5	2011-02-18	31092.62
1	5	2011-02-25	23870.31
1	5	2011-03-04	28902.37
1	5	2011-03-11	23704.37
1	5	2011-03-18	22685.69
1	5	2011-03-25	18719.22
1	5	2011-04-01	23598.55
1	5	2011-04-08	22393.09
1	5	2011-04-15	22719.82
1	5	2011-04-22	21786.16
1	5	2011-04-29	17503.28
1	5	2011-05-06	16195.54
1	5	2011-05-13	15587.78
1	5	2011-05-20	15575.25
1	5	2011-05-27	16613.98
1	5	2011-06-03	16848.76
1	5	2011-06-10	18648.73
1	5	2011-06-17	17861.56
1	5	2011-06-24	21695.24
1	5	2011-07-01	19239.86
1	5	2011-07-08	17989.45
1	5	2011-07-15	18444.8
1	5	2011-07-22	19331.53
1	5	2011-07-29	17406.68
1	5	2011-08-05	21183.42
1	5	2011-08-12	21320.93
1	5	2011-08-19	18643.51
1	5	2011-08-26	15478.26
1	5	2011-09-02	20432.91
1	5	2011-09-09	19075.78
1	5	2011-09-16	19386.23
1	5	2011-09-23	20562.37
1	5	2011-09-30	16385.37
1	5	2011-10-07	30352.06
1	5	2011-10-14	22917.89
1	5	2011-10-21	32700.34
1	5	2011-10-28	26391.79
1	5	2011-11-04	31956.07
1	5	2011-11-11	31002.65
1	5	2011-11-18	27339.37
1	5	2011-11-25	79340.15
1	5	2011-12-02	32572.27
1	5	2011-12-09	41782.13
1	5	2011-12-16	43479.7
1	5	2011-12-23	61483.82
1	5	2011-12-30	34981.76
1	5	2012-01-06	23105.81
1	5	2012-01-13	19281.61
1	5	2012-01-20	19298.42
1	5	2012-01-27	21376.42
1	5	2012-02-03	28307.43
1	5	2012-02-10	38096.04
1	5	2012-02-17	46219.96
1	5	2012-02-24	30797.88
1	5	2012-03-02	30642.53
1	5	2012-03-09	25492.21
1	5	2012-03-16	29345.72
1	5	2012-03-23	25442.13
1	5	2012-03-30	22392.09
1	5	2012-04-06	28386.81
1	5	2012-04-13	18458.33
1	5	2012-04-20	16645.01
1	5	2012-04-27	17170.39
1	5	2012-05-04	18953.07
1	5	2012-05-11	17277.63
1	5	2012-05-18	17955.73
1	5	2012-05-25	18625.67
1	5	2012-06-01	17233.25
1	5	2012-06-08	24752.99
1	5	2012-06-15	21376.63
1	5	2012-06-22	24337.24
1	5	2012-06-29	20233.9
1	5	2012-07-06	19684.48
1	5	2012-07-13	18089.61
1	5	2012-07-20	17896.46
1	5	2012-07-27	14105.4
1	5	2012-08-03	17615.28
1	5	2012-08-10	18232.46
1	5	2012-08-17	15440.65
1	5	2012-08-24	22446.23
1	5	2012-08-31	18615.76
1	5	2012-09-07	18236.15
1	5	2012-09-14	19369.52
1	5	2012-09-21	25798.78
1	5	2012-09-28	22560.39
1	5	2012-10-05	25508.81
1	5	2012-10-12	20920.03
1	5	2012-10-19	20413.83
1	5	2012-10-26	25846.94
1	6	2010-02-05	5749.03
1	6	2010-02-12	9135
1	6	2010-02-19	6060.26
1	6	2010-02-26	5244.56
1	6	2010-03-05	4221.25
1	6	2010-03-12	5619
1	6	2010-03-19	4906.05
1	6	2010-03-26	7468.33
1	6	2010-04-02	4132.61
1	6	2010-04-09	4428.8
1	6	2010-04-16	5020.78
1	6	2010-04-23	3945.19
1	6	2010-04-30	4736.15
1	6	2010-05-07	7477.7
1	6	2010-05-14	6982.17
1	6	2010-05-21	3395.75
1	6	2010-05-28	6165.59
1	6	2010-06-04	5484.9
1	6	2010-06-11	4082.04
1	6	2010-06-18	3902.26
1	6	2010-06-25	4239.1
1	6	2010-07-02	4541.91
1	6	2010-07-09	4986.25
1	6	2010-07-16	4772.7
1	6	2010-07-23	5758.04
1	6	2010-07-30	3932.95
1	6	2010-08-06	4700.38
1	6	2010-08-13	3885.01
1	6	2010-08-20	4067.35
1	6	2010-08-27	3389.29
1	6	2010-09-03	3553.75
1	6	2010-09-10	4432.69
1	6	2010-09-17	4492.88
1	6	2010-09-24	4601.39
1	6	2010-10-01	2876.19
1	6	2010-10-08	4168.36
1	6	2010-10-15	5024.04
1	6	2010-10-22	4291.27
1	6	2010-10-29	5424.27
1	6	2010-11-05	5036.99
1	6	2010-11-12	4248.34
1	6	2010-11-19	3507.65
1	6	2010-11-26	20163.69
1	6	2010-12-03	6356.96
1	6	2010-12-10	6440.06
1	6	2010-12-17	12078.11
1	6	2010-12-24	28497.52
1	6	2010-12-31	5878.25
1	6	2011-01-07	1376.15
1	6	2011-01-14	2355.86
1	6	2011-01-21	2163.84
1	6	2011-01-28	3200.68
1	6	2011-02-04	3324.96
1	6	2011-02-11	4542.8
1	6	2011-02-18	4033.43
1	6	2011-02-25	4203.87
1	6	2011-03-04	3882.86
1	6	2011-03-11	3928.8
1	6	2011-03-18	2889.22
1	6	2011-03-25	4508.3
1	6	2011-04-01	3249.27
1	6	2011-04-08	3340.31
1	6	2011-04-15	3798.07
1	6	2011-04-22	2995.07
1	6	2011-04-29	4298.02
1	6	2011-05-06	7213.53
1	6	2011-05-13	4162.52
1	6	2011-05-20	4640.76
1	6	2011-05-27	5572.35
1	6	2011-06-03	4021.54
1	6	2011-06-10	3079.94
1	6	2011-06-17	3004.81
1	6	2011-06-24	3020.07
1	6	2011-07-01	4047.92
1	6	2011-07-08	3412.08
1	6	2011-07-15	3154.33
1	6	2011-07-22	3665.52
1	6	2011-07-29	2839.92
1	6	2011-08-05	2864.27
1	6	2011-08-12	3124.83
1	6	2011-08-19	3717.28
1	6	2011-08-26	3296.22
1	6	2011-09-02	3461.79
1	6	2011-09-09	6147.43
1	6	2011-09-16	3806.5
1	6	2011-09-23	4718.28
1	6	2011-09-30	3489.24
1	6	2011-10-07	4733.74
1	6	2011-10-14	4248.69
1	6	2011-10-21	5111.85
1	6	2011-10-28	6227.43
1	6	2011-11-04	6223.03
1	6	2011-11-11	3527.62
1	6	2011-11-18	2640.98
1	6	2011-11-25	18629.83
1	6	2011-12-02	5240.63
1	6	2011-12-09	6714.41
1	6	2011-12-16	10022.4
1	6	2011-12-23	18931.11
1	6	2011-12-30	6629.6
1	6	2012-01-06	3665.25
1	6	2012-01-13	2460.92
1	6	2012-01-20	2427.46
1	6	2012-01-27	1649.4
1	6	2012-02-03	3981.09
1	6	2012-02-10	7338.85
1	6	2012-02-17	4223.42
1	6	2012-02-24	3784.06
1	6	2012-03-02	6464.52
1	6	2012-03-09	4183.3
1	6	2012-03-16	3905.72
1	6	2012-03-23	2856.83
1	6	2012-03-30	4540.27
1	6	2012-04-06	4764.43
1	6	2012-04-13	4500.12
1	6	2012-04-20	2988.96
1	6	2012-04-27	3319.32
1	6	2012-05-04	4658.18
1	6	2012-05-11	3574.83
1	6	2012-05-18	6030.81
1	6	2012-05-25	5131.26
1	6	2012-06-01	3249.75
1	6	2012-06-08	4888.46
1	6	2012-06-15	4087.58
1	6	2012-06-22	4870.31
1	6	2012-06-29	4774.5
1	6	2012-07-06	2828.03
1	6	2012-07-13	2776.97
1	6	2012-07-20	3496.53
1	6	2012-07-27	2545.65
1	6	2012-08-03	3412.58
1	6	2012-08-10	-139.65
1	6	2012-08-17	2725.3
1	6	2012-08-24	2626.5
1	6	2012-08-31	2987.07
1	6	2012-09-07	2576.64
1	6	2012-09-14	3073.31
1	6	2012-09-21	4159.51
1	6	2012-09-28	3168.68
1	6	2012-10-05	3843.29
1	6	2012-10-12	3788.59
1	6	2012-10-19	3496.69
1	6	2012-10-26	4032.5
1	7	2010-02-05	21084.08
1	7	2010-02-12	18310.31
1	7	2010-02-19	19985.2
1	7	2010-02-26	17224.22
1	7	2010-03-05	19659.7
1	7	2010-03-12	21529.14
1	7	2010-03-19	22711.59
1	7	2010-03-26	16254.21
1	7	2010-04-02	22427.62
1	7	2010-04-09	20516.64
1	7	2010-04-16	19330.26
1	7	2010-04-23	18534.4
1	7	2010-04-30	22723.48
1	7	2010-05-07	20457.62
1	7	2010-05-14	18771.35
1	7	2010-05-21	28726.86
1	7	2010-05-28	36911.59
